User ID,Subscription Type,Monthly Revenue,Join Date,Join Month,Last Logging Date,Last Logging Month,Active / Inactive,Country,Age,Age Group,Gender
1887,Premium,13,10/13/2022,Oct,9/7/2023,Sep,Active,Canada,49,45-50,Male
1888,Standard,12,10/15/2022,Oct,10/7/2023,Oct,Active,United Kingdom,50,45-50,Male
1889,Basic,13,10/20/2022,Oct,7/7/2023,Jul,Inactive,Australia,37,35-40,Female
1890,Standard,15,10/21/2022,Oct,8/7/2023,Aug,Active,Germany,33,30-35,Female
1891,Premium,11,10/23/2022,Oct,9/7/2023,Sep,Active,France,33,30-35,Female
1892,Basic,15,10/25/2022,Oct,9/7/2023,Sep,Active,Brazil,46,45-50,Male
1893,Standard,10,10/27/2022,Oct,7/7/2023,Jul,Inactive,Mexico,28,25-30,Male
1894,Premium,11,10/30/2022,Oct,8/7/2023,Aug,Active,Spain,33,30-35,Male
1895,Basic,15,1/11/2022,Jan,9/7/2023,Sep,Active,Italy,45,40-45,Male
1896,Premium,14,2/11/2022,Feb,9/7/2023,Sep,Active,Spain,43,40-45,Male
1897,Basic,11,4/11/2022,Apr,6/7/2023,Jun,Inactive,Spain,49,45-50,Female
1898,Standard,13,6/11/2022,Jun,7/7/2023,Jul,Inactive,United States,41,40-45,Female
1899,Standard,14,7/11/2022,Jul,9/7/2023,Sep,Active,Canada,39,35-40,Female
1900,Basic,14,6/11/2022,Jun,8/7/2023,Aug,Active,United States,45,40-45,Female
1901,Premium,15,7/11/2022,Jul,6/7/2023,Jun,Inactive,United States,38,35-40,Male
1902,Basic,15,7/11/2022,Jul,10/7/2023,Oct,Active,Canada,30,25-30,Male
1903,Standard,12,3/11/2022,Mar,8/7/2023,Aug,Active,United Kingdom,27,25-30,Female
1904,Premium,15,3/11/2022,Mar,8/7/2023,Aug,Active,Australia,36,35-40,Female
1905,Basic,15,10/31/2022,Oct,6/7/2023,Jun,Inactive,Germany,36,35-40,Female
1906,Premium,11,10/28/2022,Oct,9/7/2023,Sep,Active,France,28,25-30,Male
1907,Basic,10,9/28/2022,Sep,9/7/2023,Sep,Active,Brazil,45,40-45,Female
1908,Standard,15,9/19/2022,Sep,9/7/2023,Sep,Active,Mexico,41,40-45,Male
1909,Standard,12,9/16/2022,Sep,8/7/2023,Aug,Active,Spain,29,25-30,Male
1910,Basic,15,9/17/2022,Sep,8/7/2023,Aug,Active,Italy,35,30-35,Male
1911,Premium,12,9/17/2022,Sep,8/7/2023,Aug,Active,Spain,36,35-40,Female
1912,Basic,11,9/15/2022,Sep,9/7/2023,Sep,Active,Spain,41,40-45,Male
1913,Standard,11,9/14/2022,Sep,8/7/2023,Aug,Active,United States,46,45-50,Male
1914,Premium,11,9/14/2022,Sep,8/7/2023,Aug,Active,Canada,46,45-50,Female
1915,Basic,10,9/13/2022,Sep,8/7/2023,Aug,Active,United States,42,40-45,Male
1916,Premium,13,8/13/2022,Aug,8/7/2023,Aug,Active,United States,40,35-40,Male
1917,Basic,14,12/8/2022,Dec,8/7/2023,Aug,Active,Canada,32,30-35,Female
1918,Standard,11,7/8/2022,Jul,10/7/2023,Oct,Active,United Kingdom,34,30-35,Female
1919,Standard,11,7/8/2022,Jul,9/7/2023,Sep,Active,Australia,27,25-30,Female
1920,Basic,11,4/8/2022,Apr,8/7/2023,Aug,Active,Germany,38,35-40,Male
1921,Premium,14,7/24/2022,Jul,8/7/2023,Aug,Active,France,34,30-35,Female
1922,Basic,13,7/18/2022,Jul,10/7/2023,Oct,Active,Brazil,28,25-30,Male
1923,Standard,12,7/17/2022,Jul,8/7/2023,Aug,Active,Mexico,48,45-50,Male
1924,Premium,13,7/17/2022,Jul,9/7/2023,Sep,Active,Spain,42,40-45,Female
1925,Basic,10,7/14/2022,Jul,8/7/2023,Aug,Active,Italy,37,35-40,Female
1926,Premium,11,6/7/2022,Jun,10/7/2023,Oct,Active,Spain,28,25-30,Female
1927,Basic,13,7/7/2022,Jul,8/7/2023,Aug,Active,Spain,43,40-45,Female
1928,Standard,10,7/7/2022,Jul,11/7/2023,Nov,Active,United States,44,40-45,Female
1929,Standard,12,8/7/2022,Aug,7/7/2023,Jul,Inactive,Canada,33,30-35,Female
1930,Basic,13,7/7/2022,Jul,9/7/2023,Sep,Active,United States,36,35-40,Male
1931,Premium,14,8/7/2022,Aug,7/7/2023,Jul,Inactive,United States,27,25-30,Male
1932,Basic,11,9/7/2022,Sep,11/7/2023,Nov,Active,Canada,41,40-45,Male
1933,Standard,14,9/7/2022,Sep,7/7/2023,Jul,Inactive,United Kingdom,32,30-35,Male
1934,Premium,12,9/7/2022,Sep,8/7/2023,Aug,Active,Australia,36,35-40,Female
1935,Basic,12,12/7/2022,Dec,7/7/2023,Jul,Inactive,Germany,36,35-40,Female
1936,Premium,13,7/15/2022,Jul,10/7/2023,Oct,Active,France,36,35-40,Male
1937,Basic,14,7/16/2022,Jul,7/7/2023,Jul,Inactive,Brazil,32,30-35,Male
1938,Standard,10,7/18/2022,Jul,8/7/2023,Aug,Active,Mexico,45,40-45,Female
1939,Standard,11,8/13/2022,Aug,9/7/2023,Sep,Active,Spain,43,40-45,Female
1940,Basic,10,8/14/2022,Aug,10/7/2023,Oct,Active,Italy,35,30-35,Male
1941,Premium,13,8/16/2022,Aug,7/7/2023,Jul,Inactive,Spain,29,25-30,Female
1942,Basic,14,8/17/2022,Aug,8/7/2023,Aug,Active,Spain,33,30-35,Female
1943,Standard,14,8/25/2022,Aug,8/7/2023,Aug,Active,United States,49,45-50,Male
1944,Premium,15,8/28/2022,Aug,9/7/2023,Sep,Active,Canada,27,25-30,Male
1945,Basic,14,8/29/2022,Aug,7/7/2023,Jul,Inactive,United States,39,35-40,Female
1946,Basic,10,11/9/2022,Nov,10/7/2023,Oct,Active,United States,34,30-35,Female
1947,Basic,12,12/9/2022,Dec,8/7/2023,Aug,Active,Canada,39,35-40,Male
1948,Standard,11,9/16/2022,Sep,9/7/2023,Sep,Active,United Kingdom,39,35-40,Female
1949,Premium,15,9/17/2022,Sep,9/7/2023,Sep,Active,Australia,39,35-40,Female
1950,Basic,10,9/21/2022,Sep,10/7/2023,Oct,Active,Germany,40,35-40,Female
1951,Basic,15,9/23/2022,Sep,8/7/2023,Aug,Active,France,40,35-40,Male
1952,Premium,14,9/27/2022,Sep,8/7/2023,Aug,Active,Brazil,31,30-35,Male
1953,Standard,12,9/10/2022,Sep,9/7/2023,Sep,Active,Mexico,47,45-50,Male
1954,Standard,11,10/10/2022,Oct,11/7/2023,Nov,Active,Spain,43,40-45,Male
1955,Basic,13,11/10/2022,Nov,8/7/2023,Aug,Active,Italy,34,30-35,Male
1956,Premium,12,12/10/2022,Dec,8/7/2023,Aug,Active,Spain,30,25-30,Female
1957,Standard,15,10/13/2022,Oct,9/7/2023,Sep,Active,Spain,33,30-35,Female
1958,Basic,12,10/19/2022,Oct,10/7/2023,Oct,Active,United States,29,25-30,Male
1959,Standard,14,10/21/2022,Oct,7/7/2023,Jul,Inactive,Canada,35,30-35,Female
1960,Premium,13,10/23/2022,Oct,8/7/2023,Aug,Active,United States,41,40-45,Female
1961,Basic,14,10/24/2022,Oct,10/7/2023,Oct,Active,United States,34,30-35,Female
1962,Premium,12,10/26/2022,Oct,9/7/2023,Sep,Active,Canada,28,25-30,Female
1963,Standard,15,10/27/2022,Oct,7/7/2023,Jul,Inactive,United Kingdom,31,30-35,Male
1964,Basic,15,1/11/2022,Jan,8/7/2023,Aug,Active,Australia,29,25-30,Male
1965,Standard,12,2/11/2022,Feb,9/7/2023,Sep,Active,Germany,44,40-45,Female
1966,Premium,10,4/11/2022,Apr,9/7/2023,Sep,Active,France,44,40-45,Female
1967,Basic,13,5/11/2022,May,6/7/2023,Jun,Inactive,Brazil,29,25-30,Male
1968,Standard,12,6/11/2022,Jun,9/7/2023,Sep,Active,Mexico,32,30-35,Female
1969,Premium,11,7/11/2022,Jul,9/7/2023,Sep,Active,Spain,31,30-35,Male
1970,Basic,14,8/11/2022,Aug,8/7/2023,Aug,Active,Italy,27,25-30,Male
1971,Premium,13,8/11/2022,Aug,6/7/2023,Jun,Inactive,Spain,43,40-45,Female
1972,Basic,14,9/11/2022,Sep,10/7/2023,Oct,Active,Spain,48,45-50,Male
1973,Standard,15,9/11/2022,Sep,9/7/2023,Sep,Active,United States,37,35-40,Female
1974,Standard,11,5/11/2022,May,8/7/2023,Aug,Active,Canada,42,40-45,Male
1975,Basic,11,4/11/2022,Apr,7/7/2023,Jul,Inactive,United States,40,35-40,Male
1976,Premium,13,10/19/2022,Oct,9/7/2023,Sep,Active,United States,37,35-40,Female
1977,Basic,12,12/10/2022,Dec,9/7/2023,Sep,Active,Canada,31,30-35,Male
1978,Standard,11,3/10/2022,Mar,9/7/2023,Sep,Active,United Kingdom,30,25-30,Male
1979,Premium,15,9/28/2022,Sep,8/7/2023,Aug,Active,Australia,51,50-55,Female
1980,Basic,15,9/17/2022,Sep,9/7/2023,Sep,Active,Germany,42,40-45,Female
1981,Premium,13,9/16/2022,Sep,8/7/2023,Aug,Active,France,37,35-40,Female
1982,Basic,14,9/15/2022,Sep,9/7/2023,Sep,Active,Brazil,44,40-45,Female
1983,Standard,11,9/14/2022,Sep,8/7/2023,Aug,Active,Mexico,37,35-40,Male
1984,Standard,11,9/15/2022,Sep,9/7/2023,Sep,Active,Spain,44,40-45,Male
1985,Basic,11,6/9/2022,Jun,9/7/2023,Sep,Active,Italy,40,35-40,Male
1986,Premium,15,8/28/2022,Aug,9/7/2023,Sep,Active,Spain,27,25-30,Male
1987,Basic,12,7/8/2022,Jul,8/7/2023,Aug,Active,Spain,31,30-35,Male
1988,Standard,15,7/8/2022,Jul,10/7/2023,Oct,Active,United States,39,35-40,Female
1989,Premium,12,6/8/2022,Jun,9/7/2023,Sep,Active,Canada,47,45-50,Female
1990,Basic,15,7/30/2022,Jul,9/7/2023,Sep,Active,United States,30,25-30,Male
1991,Premium,12,7/30/2022,Jul,8/7/2023,Aug,Active,United States,35,30-35,Male
1992,Basic,14,7/30/2022,Jul,10/7/2023,Oct,Active,Canada,39,35-40,Male
1993,Standard,15,7/19/2022,Jul,8/7/2023,Aug,Active,United Kingdom,29,25-30,Female
1994,Standard,11,7/17/2022,Jul,10/7/2023,Oct,Active,Australia,28,25-30,Male
1995,Basic,11,12/7/2022,Dec,8/7/2023,Aug,Active,Germany,39,35-40,Male
1996,Premium,10,11/7/2022,Nov,10/7/2023,Oct,Active,France,34,30-35,Male
1997,Basic,14,10/7/2022,Oct,8/7/2023,Aug,Active,Brazil,47,45-50,Male
1998,Standard,14,10/7/2022,Oct,11/7/2023,Nov,Active,Mexico,47,45-50,Female
1999,Premium,13,8/7/2022,Aug,8/7/2023,Aug,Active,Spain,46,45-50,Male
2000,Basic,12,9/7/2022,Sep,9/7/2023,Sep,Active,Italy,31,30-35,Male
2001,Premium,10,9/7/2022,Sep,8/7/2023,Aug,Active,Spain,41,40-45,Female
2002,Basic,10,9/7/2022,Sep,11/7/2023,Nov,Active,Spain,30,25-30,Female
2003,Standard,11,10/7/2022,Oct,8/7/2023,Aug,Active,United States,41,40-45,Male
2004,Standard,12,12/7/2022,Dec,8/7/2023,Aug,Active,Canada,48,45-50,Female
2005,Basic,10,7/13/2022,Jul,9/7/2023,Sep,Active,United States,35,30-35,Female
2006,Premium,13,7/16/2022,Jul,10/7/2023,Oct,Active,United States,41,40-45,Female
2007,Basic,10,7/17/2022,Jul,7/7/2023,Jul,Inactive,Canada,39,35-40,Female
2008,Standard,10,7/26/2022,Jul,9/7/2023,Sep,Active,United Kingdom,45,40-45,Male
2009,Premium,10,7/31/2022,Jul,9/7/2023,Sep,Active,Australia,41,40-45,Male
2010,Basic,13,3/8/2022,Mar,10/7/2023,Oct,Active,Germany,28,25-30,Male
2011,Premium,10,8/15/2022,Aug,7/7/2023,Jul,Inactive,France,28,25-30,Female
2012,Basic,15,8/18/2022,Aug,10/7/2023,Oct,Active,Brazil,48,45-50,Male
2013,Standard,10,8/27/2022,Aug,8/7/2023,Aug,Active,Mexico,40,35-40,Female
2014,Standard,12,8/29/2022,Aug,10/7/2023,Oct,Active,Spain,39,35-40,Male
2015,Basic,12,5/9/2022,May,7/7/2023,Jul,Inactive,Italy,27,25-30,Male
2016,Premium,10,6/9/2022,Jun,11/7/2023,Nov,Active,Spain,32,30-35,Female
2017,Basic,10,9/14/2022,Sep,8/7/2023,Aug,Active,Spain,38,35-40,Male
2018,Standard,10,9/16/2022,Sep,9/7/2023,Sep,Active,United States,41,40-45,Female
2019,Premium,10,9/18/2022,Sep,10/7/2023,Oct,Active,Canada,32,30-35,Female
2020,Basic,12,9/23/2022,Sep,11/7/2023,Nov,Active,United States,37,35-40,Male
2021,Basic,12,9/25/2022,Sep,8/7/2023,Aug,Active,United States,50,45-50,Female
2022,Basic,10,6/10/2022,Jun,9/7/2023,Sep,Active,Canada,48,45-50,Female
2023,Standard,11,9/10/2022,Sep,10/7/2023,Oct,Active,United Kingdom,37,35-40,Male
2024,Premium,13,11/10/2022,Nov,11/7/2023,Nov,Active,Australia,46,45-50,Female
2025,Basic,13,12/10/2022,Dec,8/7/2023,Aug,Active,Germany,46,45-50,Male
2026,Basic,15,10/13/2022,Oct,9/7/2023,Sep,Active,France,39,35-40,Male
2027,Premium,13,10/17/2022,Oct,10/7/2023,Oct,Active,Brazil,42,40-45,Female
2028,Standard,11,10/19/2022,Oct,10/7/2023,Oct,Active,Mexico,41,40-45,Female
2029,Standard,10,10/21/2022,Oct,7/7/2023,Jul,Inactive,Spain,28,25-30,Male
2030,Basic,14,10/23/2022,Oct,9/7/2023,Sep,Active,Italy,43,40-45,Male
2031,Premium,14,10/25/2022,Oct,10/7/2023,Oct,Active,Spain,45,40-45,Female
2032,Standard,10,10/27/2022,Oct,9/7/2023,Sep,Active,Spain,45,40-45,Male
2033,Basic,13,10/31/2022,Oct,7/7/2023,Jul,Inactive,United States,48,45-50,Male
2034,Standard,12,2/11/2022,Feb,9/7/2023,Sep,Active,Canada,30,25-30,Male
2035,Premium,11,4/11/2022,Apr,10/7/2023,Oct,Active,United States,51,50-55,Female
2036,Basic,12,5/11/2022,May,9/7/2023,Sep,Active,United States,48,45-50,Female
2037,Premium,13,6/11/2022,Jun,7/7/2023,Jul,Inactive,Canada,41,40-45,Female
2038,Standard,11,7/11/2022,Jul,10/7/2023,Oct,Active,United Kingdom,37,35-40,Female
2039,Basic,11,8/11/2022,Aug,9/7/2023,Sep,Active,Australia,43,40-45,Male
2040,Standard,15,8/11/2022,Aug,8/7/2023,Aug,Active,Germany,51,50-55,Male
2041,Premium,10,9/11/2022,Sep,7/7/2023,Jul,Inactive,France,34,30-35,Female
2042,Basic,10,9/11/2022,Sep,10/7/2023,Oct,Active,Brazil,35,30-35,Female
2043,Standard,12,5/11/2022,May,9/7/2023,Sep,Active,Mexico,45,40-45,Female
2044,Premium,12,5/11/2022,May,10/7/2023,Oct,Active,Spain,31,30-35,Male
2045,Basic,15,2/11/2022,Feb,8/7/2023,Aug,Active,Italy,50,45-50,Female
2046,Premium,12,10/30/2022,Oct,9/7/2023,Sep,Active,Spain,41,40-45,Male
2047,Basic,11,10/30/2022,Oct,9/7/2023,Sep,Active,Spain,42,40-45,Female
2048,Standard,11,10/24/2022,Oct,9/7/2023,Sep,Active,United States,41,40-45,Male
2049,Standard,14,8/10/2022,Aug,8/7/2023,Aug,Active,Canada,34,30-35,Male
2050,Basic,13,4/10/2022,Apr,9/7/2023,Sep,Active,United States,35,30-35,Female
2051,Premium,10,9/28/2022,Sep,9/7/2023,Sep,Active,United States,48,45-50,Male
2052,Basic,11,9/22/2022,Sep,9/7/2023,Sep,Active,Canada,39,35-40,Female
2053,Standard,14,9/19/2022,Sep,9/7/2023,Sep,Active,United Kingdom,37,35-40,Female
2054,Premium,10,9/13/2022,Sep,9/7/2023,Sep,Active,Australia,31,30-35,Male
2055,Basic,14,5/9/2022,May,9/7/2023,Sep,Active,Germany,29,25-30,Female
2056,Premium,10,8/20/2022,Aug,9/7/2023,Sep,Active,France,36,35-40,Male
2057,Basic,10,10/8/2022,Oct,8/7/2023,Aug,Active,Brazil,32,30-35,Male
2058,Standard,10,10/8/2022,Oct,11/7/2023,Nov,Active,Mexico,31,30-35,Female
2059,Standard,14,6/8/2022,Jun,9/7/2023,Sep,Active,Spain,31,30-35,Male
2060,Basic,12,3/8/2022,Mar,10/7/2023,Oct,Active,Italy,29,25-30,Male
2061,Premium,10,1/8/2022,Jan,9/7/2023,Sep,Active,Spain,48,45-50,Male
2062,Basic,14,7/28/2022,Jul,10/7/2023,Oct,Active,Spain,46,45-50,Male
2063,Standard,15,7/22/2022,Jul,9/7/2023,Sep,Active,United States,35,30-35,Female
2064,Premium,11,7/22/2022,Jul,11/7/2023,Nov,Active,Canada,37,35-40,Female
2065,Basic,12,7/20/2022,Jul,9/7/2023,Sep,Active,United States,45,40-45,Female
2066,Premium,15,12/7/2022,Dec,10/7/2023,Oct,Active,United States,48,45-50,Female
2067,Basic,10,12/7/2022,Dec,9/7/2023,Sep,Active,Canada,44,40-45,Female
2068,Standard,14,10/7/2022,Oct,11/7/2023,Nov,Active,United Kingdom,47,45-50,Female
2069,Standard,12,11/7/2022,Nov,8/7/2023,Aug,Active,Australia,35,30-35,Male
2070,Basic,10,11/7/2022,Nov,9/7/2023,Sep,Active,Germany,35,30-35,Female
2071,Premium,11,9/7/2022,Sep,8/7/2023,Aug,Active,France,35,30-35,Male
2072,Basic,15,10/7/2022,Oct,11/7/2023,Nov,Active,Brazil,49,45-50,Female
2073,Standard,11,12/7/2022,Dec,8/7/2023,Aug,Active,Mexico,50,45-50,Female
2074,Premium,14,7/13/2022,Jul,9/7/2023,Sep,Active,Spain,44,40-45,Male
2075,Basic,14,7/15/2022,Jul,9/7/2023,Sep,Active,Italy,47,45-50,Female
2076,Premium,15,7/16/2022,Jul,11/7/2023,Nov,Active,Spain,46,45-50,Female
2077,Basic,11,7/19/2022,Jul,8/7/2023,Aug,Active,Spain,39,35-40,Female
2078,Standard,15,7/23/2022,Jul,10/7/2023,Oct,Active,United States,34,30-35,Male
2079,Standard,10,7/28/2022,Jul,9/7/2023,Sep,Active,Canada,31,30-35,Female
2080,Basic,10,8/14/2022,Aug,11/7/2023,Nov,Active,United States,46,45-50,Female
2081,Premium,15,8/18/2022,Aug,8/7/2023,Aug,Active,United States,30,25-30,Male
2082,Basic,12,8/23/2022,Aug,12/7/2023,Dec,Active,Canada,29,25-30,Male
2083,Standard,12,8/27/2022,Aug,9/7/2023,Sep,Active,United Kingdom,42,40-45,Male
2084,Premium,13,1/9/2022,Jan,10/7/2023,Oct,Active,Australia,27,25-30,Female
2085,Basic,15,2/9/2022,Feb,9/7/2023,Sep,Active,Germany,33,30-35,Male
2086,Premium,13,4/9/2022,Apr,12/7/2023,Dec,Active,France,45,40-45,Female
2087,Basic,13,11/9/2022,Nov,9/7/2023,Sep,Active,Brazil,50,45-50,Male
2088,Standard,10,9/16/2022,Sep,9/7/2023,Sep,Active,Mexico,42,40-45,Female
2089,Standard,10,9/19/2022,Sep,11/7/2023,Nov,Active,Spain,29,25-30,Male
2090,Basic,12,9/20/2022,Sep,12/7/2023,Dec,Active,Italy,31,30-35,Female
2091,Premium,13,5/10/2022,May,9/7/2023,Sep,Active,Spain,42,40-45,Female
2092,Basic,10,7/10/2022,Jul,9/7/2023,Sep,Active,Spain,44,40-45,Female
2093,Standard,10,10/10/2022,Oct,11/7/2023,Nov,Active,United States,34,30-35,Male
2094,Premium,13,12/10/2022,Dec,11/7/2023,Nov,Active,Canada,40,35-40,Female
2095,Basic,10,10/13/2022,Oct,8/7/2023,Aug,Active,United States,38,35-40,Male
2096,Basic,15,10/15/2022,Oct,9/7/2023,Sep,Active,United States,42,40-45,Female
2097,Basic,10,10/17/2022,Oct,11/7/2023,Nov,Active,Canada,47,45-50,Male
2098,Standard,15,10/18/2022,Oct,10/7/2023,Oct,Active,United Kingdom,29,25-30,Female
2099,Premium,11,10/20/2022,Oct,8/7/2023,Aug,Active,Australia,29,25-30,Male
2100,Basic,14,10/22/2022,Oct,10/7/2023,Oct,Active,Germany,44,40-45,Female
2101,Basic,12,10/25/2022,Oct,11/7/2023,Nov,Active,France,31,30-35,Male
2102,Premium,14,10/27/2022,Oct,9/7/2023,Sep,Active,Brazil,48,45-50,Female
2103,Standard,14,1/11/2022,Jan,7/7/2023,Jul,Inactive,Mexico,32,30-35,Female
2104,Standard,13,2/11/2022,Feb,11/7/2023,Nov,Active,Spain,28,25-30,Female
2105,Basic,11,4/11/2022,Apr,10/7/2023,Oct,Active,Italy,36,35-40,Female
2106,Premium,10,6/11/2022,Jun,9/7/2023,Sep,Active,Spain,28,25-30,Female
2107,Standard,14,7/11/2022,Jul,7/7/2023,Jul,Inactive,Spain,32,30-35,Female
2108,Basic,15,8/11/2022,Aug,10/7/2023,Oct,Active,United States,50,45-50,Female
2109,Standard,12,9/11/2022,Sep,10/7/2023,Oct,Active,Canada,44,40-45,Male
2110,Premium,14,10/11/2022,Oct,10/7/2023,Oct,Active,United States,44,40-45,Female
2111,Basic,14,9/11/2022,Sep,9/7/2023,Sep,Active,United States,47,45-50,Male
2112,Premium,15,9/11/2022,Sep,10/7/2023,Oct,Active,Canada,39,35-40,Female
2113,Standard,11,7/11/2022,Jul,10/7/2023,Oct,Active,United Kingdom,44,40-45,Female
2114,Basic,12,3/11/2022,Mar,10/7/2023,Oct,Active,Australia,46,45-50,Female
2115,Standard,10,4/11/2022,Apr,8/7/2023,Aug,Active,Germany,31,30-35,Female
2116,Premium,12,1/11/2022,Jan,10/7/2023,Oct,Active,France,33,30-35,Female
2117,Basic,13,10/27/2022,Oct,9/7/2023,Sep,Active,Brazil,27,25-30,Male
2118,Standard,10,10/23/2022,Oct,10/7/2023,Oct,Active,Mexico,34,30-35,Male
2119,Premium,14,10/14/2022,Oct,9/7/2023,Sep,Active,Spain,48,45-50,Male
2120,Basic,14,9/28/2022,Sep,10/7/2023,Oct,Active,Italy,39,35-40,Female
2121,Premium,14,9/25/2022,Sep,9/7/2023,Sep,Active,Spain,39,35-40,Male
2122,Basic,11,9/23/2022,Sep,10/7/2023,Oct,Active,Spain,48,45-50,Female
2123,Standard,12,9/23/2022,Sep,9/7/2023,Sep,Active,United States,37,35-40,Female
2124,Standard,14,9/14/2022,Sep,11/7/2023,Nov,Active,Canada,40,35-40,Male
2125,Basic,14,5/9/2022,May,9/7/2023,Sep,Active,United States,41,40-45,Female
2126,Premium,12,8/13/2022,Aug,9/7/2023,Sep,Active,United States,35,30-35,Female
2127,Basic,15,12/8/2022,Dec,9/7/2023,Sep,Active,Canada,46,45-50,Male
2128,Standard,10,10/8/2022,Oct,11/7/2023,Nov,Active,United Kingdom,28,25-30,Female
2129,Premium,14,5/8/2022,May,9/7/2023,Sep,Active,Australia,29,25-30,Female
2130,Basic,10,4/8/2022,Apr,12/7/2023,Dec,Active,Germany,46,45-50,Female
2131,Premium,11,7/28/2022,Jul,9/7/2023,Sep,Active,France,35,30-35,Male
2132,Basic,12,7/24/2022,Jul,11/7/2023,Nov,Active,Brazil,27,25-30,Male
2133,Standard,11,7/22/2022,Jul,9/7/2023,Sep,Active,Mexico,38,35-40,Male
2134,Standard,13,7/22/2022,Jul,12/7/2023,Dec,Active,Spain,43,40-45,Male
2135,Basic,15,7/19/2022,Jul,9/7/2023,Sep,Active,Italy,31,30-35,Female
2136,Premium,13,7/17/2022,Jul,10/7/2023,Oct,Active,Spain,29,25-30,Female
2137,Basic,10,7/16/2022,Jul,9/7/2023,Sep,Active,Spain,34,30-35,Female
2138,Standard,11,12/7/2022,Dec,12/7/2023,Dec,Active,United States,39,35-40,Male
2139,Premium,14,12/7/2022,Dec,8/7/2023,Aug,Active,Canada,34,30-35,Female
2140,Basic,14,7/13/2022,Jul,10/7/2023,Oct,Active,United States,51,50-55,Male
2141,Premium,14,7/13/2022,Jul,9/7/2023,Sep,Active,United States,47,45-50,Female
2142,Basic,12,7/13/2022,Jul,11/7/2023,Nov,Active,Canada,46,45-50,Male
2143,Standard,12,7/14/2022,Jul,8/7/2023,Aug,Active,United Kingdom,46,45-50,Female
2144,Standard,14,7/15/2022,Jul,10/7/2023,Oct,Active,Australia,47,45-50,Female
2145,Basic,14,7/16/2022,Jul,9/7/2023,Sep,Active,Germany,40,35-40,Female
2146,Premium,12,7/18/2022,Jul,11/7/2023,Nov,Active,France,41,40-45,Female
2147,Basic,12,7/23/2022,Jul,9/7/2023,Sep,Active,Brazil,30,25-30,Female
2148,Standard,12,7/25/2022,Jul,11/7/2023,Nov,Active,Mexico,31,30-35,Female
2149,Premium,14,7/30/2022,Jul,9/7/2023,Sep,Active,Spain,42,40-45,Male
2150,Basic,12,6/8/2022,Jun,11/7/2023,Nov,Active,Italy,46,45-50,Female
2151,Premium,13,8/14/2022,Aug,8/7/2023,Aug,Active,Spain,34,30-35,Female
2152,Basic,14,8/23/2022,Aug,12/7/2023,Dec,Active,Spain,42,40-45,Male
2153,Standard,13,8/27/2022,Aug,9/7/2023,Sep,Active,United States,45,40-45,Male
2154,Standard,12,8/29/2022,Aug,10/7/2023,Oct,Active,Canada,30,25-30,Male
2155,Basic,12,1/9/2022,Jan,9/7/2023,Sep,Active,United States,44,40-45,Male
2156,Premium,10,7/9/2022,Jul,7/13/2023,Jul,Inactive,United States,37,35-40,Male
2157,Basic,10,9/13/2022,Sep,10/7/2023,Oct,Active,Canada,43,40-45,Male
2158,Standard,12,9/14/2022,Sep,10/7/2023,Oct,Active,United Kingdom,46,45-50,Male
2159,Premium,11,9/17/2022,Sep,12/7/2023,Dec,Active,Australia,40,35-40,Female
2160,Basic,11,9/23/2022,Sep,12/7/2023,Dec,Active,Germany,45,40-45,Female
2161,Premium,10,9/27/2022,Sep,9/7/2023,Sep,Active,France,48,45-50,Female
2162,Basic,10,3/10/2022,Mar,10/7/2023,Oct,Active,Brazil,43,40-45,Female
2163,Standard,13,10/10/2022,Oct,11/7/2023,Nov,Active,Mexico,48,45-50,Male
2164,Standard,10,12/10/2022,Dec,11/7/2023,Nov,Active,Spain,32,30-35,Female
2165,Basic,12,10/14/2022,Oct,8/7/2023,Aug,Active,Italy,38,35-40,Male
2166,Premium,13,10/16/2022,Oct,10/7/2023,Oct,Active,Spain,50,45-50,Male
2167,Basic,11,10/18/2022,Oct,11/7/2023,Nov,Active,Spain,33,30-35,Female
2168,Standard,14,10/20/2022,Oct,10/7/2023,Oct,Active,United States,27,25-30,Male
2169,Premium,12,10/22/2022,Oct,8/7/2023,Aug,Active,Canada,47,45-50,Male
2170,Basic,12,10/25/2022,Oct,10/7/2023,Oct,Active,United States,35,30-35,Female
2171,Basic,12,10/26/2022,Oct,11/7/2023,Nov,Active,United States,41,40-45,Male
2172,Basic,14,10/29/2022,Oct,10/7/2023,Oct,Active,Canada,39,35-40,Female
2173,Standard,13,10/31/2022,Oct,7/7/2023,Jul,Inactive,United Kingdom,46,45-50,Female
2174,Premium,14,4/11/2022,Apr,11/7/2023,Nov,Active,Australia,33,30-35,Female
2175,Basic,11,6/11/2022,Jun,10/7/2023,Oct,Active,Germany,30,25-30,Male
2176,Basic,13,7/11/2022,Jul,10/7/2023,Oct,Active,France,46,45-50,Male
2177,Premium,15,8/11/2022,Aug,9/7/2023,Sep,Active,Brazil,42,40-45,Female
2178,Standard,11,9/11/2022,Sep,11/7/2023,Nov,Active,Mexico,28,25-30,Female
2179,Standard,10,10/11/2022,Oct,10/7/2023,Oct,Active,Spain,40,35-40,Male
2180,Basic,14,10/11/2022,Oct,10/7/2023,Oct,Active,Italy,31,30-35,Female
2181,Premium,13,10/11/2022,Oct,9/7/2023,Sep,Active,Spain,27,25-30,Male
